run_id,execution_index,attempt_id,event_id,cycle_id,token,profit_usd,capital_usd,peak_capital_usd,drawdown_percent
e1bcfb7b-6cf2-4a73-8aae-6a4786a94534,72,e1bcfb7b-6cf2-4a73-8aae-6a4786a94534:1:74,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,0.022222141168429875,1001.554801022056,1001.554801022056,0.0
e1bcfb7b-6cf2-4a73-8aae-6a4786a94534,73,e1bcfb7b-6cf2-4a73-8aae-6a4786a94534:1:75,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,0.020809753394767542,1001.5756107754509,1001.5756107754509,0.0
e1bcfb7b-6cf2-4a73-8aae-6a4786a94534,74,e1bcfb7b-6cf2-4a73-8aae-6a4786a94534:1:76,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,0.01886004000217626,1001.5944708154531,1001.5944708154531,0.0
e1bcfb7b-6cf2-4a73-8aae-6a4786a94534,75,e1bcfb7b-6cf2-4a73-8aae-6a4786a94534:1:77,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,0.021737985372966603,1001.616208800826,1001.616208800826,0.0
e1bcfb7b-6cf2-4a73-8aae-6a4786a94534,76,e1bcfb7b-6cf2-4a73-8aae-6a4786a94534:1:78,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,0.021886530588150255,1001.6380953314142,1001.6380953314142,0.0
e1bcfb7b-6cf2-4a73-8aae-6a4786a94534,77,e1bcfb7b-6cf2-4a73-8aae-6a4786a94534:1:79,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,0.023164367803315065,1001.6612596992176,1001.6612596992176,0.0
e1bcfb7b-6cf2-4a73-8aae-6a4786a94534,78,e1bcfb7b-6cf2-4a73-8aae-6a4786a94534:1:80,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,0.020360061440856243,1001.6816197606585,1001.6816197606585,0.0
e1bcfb7b-6cf2-4a73-8aae-6a4786a94534,79,e1bcfb7b-6cf2-4a73-8aae-6a4786a94534:1:81,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,0.019217947402414344,1001.7008377080609,1001.7008377080609,0.0
e1bcfb7b-6cf2-4a73-8aae-6a4786a94534,80,e1bcfb7b-6cf2-4a73-8aae-6a4786a94534:1:82,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,0.018997289407858824,1001.7198349974688,1001.7198349974688,0.0
e1bcfb7b-6cf2-4a73-8aae-6a4786a94534,81,e1bcfb7b-6cf2-4a73-8aae-6a4786a94534:1:83,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,0.02029066700668583,1001.7401256644754,1001.7401256644754,0.0
e1bcfb7b-6cf2-4a73-8aae-6a4786a94534,82,e1bcfb7b-6cf2-4a73-8aae-6a4786a94534:1:84,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,0.02341499472911638,1001.7635406592045,1001.7635406592045,0.0
e1bcfb7b-6cf2-4a73-8aae-6a4786a94534,83,e1bcfb7b-6cf2-4a73-8aae-6a4786a94534:1:86,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,0.021346033008232325,1001.7848866922128,1001.7848866922128,0.0
e1bcfb7b-6cf2-4a73-8aae-6a4786a94534,84,e1bcfb7b-6cf2-4a73-8aae-6a4786a94534:1:87,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,0.01837280850321474,1001.803259500716,1001.803259500716,0.0
e1bcfb7b-6cf2-4a73-8aae-6a4786a94534,85,e1bcfb7b-6cf2-4a73-8aae-6a4786a94534:1:88,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,0.02154015831371759,1001.8247996590297,1001.8247996590297,0.0
e1bcfb7b-6cf2-4a73-8aae-6a4786a94534,86,e1bcfb7b-6cf2-4a73-8aae-6a4786a94534:1:89,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,0.023431597006160213,1001.8482312560359,1001.8482312560359,0.0
e1bcfb7b-6cf2-4a73-8aae-6a4786a94534,87,e1bcfb7b-6cf2-4a73-8aae-6a4786a94534:1:90,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,0.019881343826508156,1001.8681125998623,1001.8681125998623,0.0
e1bcfb7b-6cf2-4a73-8aae-6a4786a94534,88,e1bcfb7b-6cf2-4a73-8aae-6a4786a94534:1:92,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,0.0222225654481218,1001.8903351653105,1001.8903351653105,0.0
e1bcfb7b-6cf2-4a73-8aae-6a4786a94534,89,e1bcfb7b-6cf2-4a73-8aae-6a4786a94534:1:93,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,0.023601089652548354,1001.913936254963,1001.913936254963,0.0
e1bcfb7b-6cf2-4a73-8aae-6a4786a94534,90,e1bcfb7b-6cf2-4a73-8aae-6a4786a94534:1:94,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,0.02235369560400855,1001.936289950567,1001.936289950567,0.0
e1bcfb7b-6cf2-4a73-8aae-6a4786a94534,91,e1bcfb7b-6cf2-4a73-8aae-6a4786a94534:1:95,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,0.02322606755354705,1001.9595160181206,1001.9595160181206,0.0
