institutional_event_id,institutional_schema_version,feature_store_schema_version,source_type,source_dataset,source_schema_version,source_row_id,source_event_id,cycle_id,cycle_number,event_time,scan_time,token,token_key,mint,asset_key,buy_route,sell_route,route_pair,validation_status,research_eligible,starting_amount_usd,ending_amount_usd,gross_profit_usd,estimated_cost_usd,gross_edge_bps,total_cost_bps,slippage_bps,price_impact_bps,network_fee_usd,dex_fee_usd,slippage_cost_usd,liquidity_usd,volume_24h_usd,volume_liquidity_ratio,route_hops,dex_count,market_score,liquidity_score,volume_score,pair_score,intelligence_score,ai_priority,opportunity_probability,expected_profit_usd,combined_confidence,prediction_confidence,downside_risk,trend_score,stability_score,score_mean,score_std,score_min,score_max,score_range,quote_latency_ms,quote_age_ms,enrichment_quality_score,cycle_position,cycle_size,cycle_elapsed_seconds,scanner_speed_tokens_per_minute,source_is_historical,source_is_verified_live,validation_is_verified,validation_is_verified_with_warning,is_stale_quote,is_high_latency,is_high_price_impact,is_high_cost,is_low_liquidity,is_low_activity,prior_asset_observations,prior_asset_profitable_count,prior_asset_win_rate,prior_asset_average_net_profit_usd,prior_asset_average_net_edge_bps,prior_asset_average_cost_bps,prior_asset_average_latency_ms,prior_asset_profit_std_usd,prior_asset_best_profit_usd,prior_asset_worst_profit_usd,prior_cycle_observations,prior_cycle_profitable_count,prior_cycle_win_rate,prior_cycle_average_net_profit_usd,prior_cycle_average_net_edge_bps,prior_cycle_average_cost_bps,prior_global_observations,prior_global_profitable_count,prior_global_win_rate,prior_global_average_net_profit_usd,prior_global_average_net_edge_bps,prior_global_average_cost_bps,rolling_asset_observations,rolling_asset_profitable_count,rolling_asset_win_rate,rolling_asset_average_net_profit_usd,rolling_asset_average_net_edge_bps,rolling_asset_average_cost_bps,rolling_asset_average_latency_ms,rolling_asset_profit_std_usd,rolling_asset_best_profit_usd,rolling_asset_worst_profit_usd,rolling_global_observations,rolling_global_profitable_count,rolling_global_win_rate,rolling_global_average_net_profit_usd,rolling_global_average_net_edge_bps,rolling_global_average_cost_bps,label_quote_successful,label_eligible,label_profitable,label_outcome,label_decision,label_net_profit_usd,label_net_edge_bps
HISTORICAL:CYCLE-000002-20260730T184642000000:00000105,13B.1.0,13C.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,105,105,CYCLE-000002-20260730T184642000000,2,2026-07-30T18:46:42.000+00:00,2026-07-30T18:46:42.000+00:00,bSOL,BSOL,,SYMBOL:BSOL,Whirlpool → Whirlpool → Manifest,Raydium CLMM → AlphaQ → Flux,Whirlpool → Whirlpool → Manifest || Raydium CLMM → AlphaQ → Flux,HISTORICAL_UNVALIDATED,False,1.0,1.000079,7.899999999994023e-05,0.002,0.7899999999994023,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.95,75.15,99.09,83.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,1,0,0.0,-0.002012000000000012,-20.120000000000122,20.0,0.0,0.0,-0.002012000000000012,-0.002012000000000012,100,0,0.0,-0.011197910000000007,-111.97910000000007,20.0,104,0,0.0,-0.010834298076923083,-108.34298076923083,20.0,1,0,0.0,-0.002012000000000012,-20.120000000000122,20.0,0.0,0.0,-0.002012000000000012,-0.002012000000000012,20,0,0.0,-0.028667500000000005,-286.67500000000007,20.0,True,False,False,NEGATIVE,SKIP,-0.0019210000000000598,-19.210000000000598
HISTORICAL:CYCLE-000002-20260730T184642000000:00000106,13B.1.0,13C.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,106,106,CYCLE-000002-20260730T184642000000,2,2026-07-30T18:46:42.000+00:00,2026-07-30T18:46:42.000+00:00,HYPE,HYPE,,SYMBOL:HYPE,GoonFi V2,Aquifer → Whirlpool → Quantum,GoonFi V2 || Aquifer → Whirlpool → Quantum,HISTORICAL_UNVALIDATED,False,1.0,1.000064,6.4000000000064e-05,0.002,0.6400000000006401,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.8,93.33,95.76,83.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,1,0,0.0,-0.002152000000000041,-21.52000000000041,20.0,0.0,0.0,-0.002152000000000041,-0.002152000000000041,100,0,0.0,-0.011197910000000007,-111.97910000000007,20.0,105,0,0.0,-0.010749409523809532,-107.49409523809531,20.0,1,0,0.0,-0.002152000000000041,-21.52000000000041,20.0,0.0,0.0,-0.002152000000000041,-0.002152000000000041,20,0,0.0,-0.02768060000000001,-276.8060000000001,20.0,True,False,False,NEGATIVE,SKIP,-0.001935999999999936,-19.35999999999936
HISTORICAL:CYCLE-000002-20260730T184642000000:00000107,13B.1.0,13C.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,107,107,CYCLE-000002-20260730T184642000000,2,2026-07-30T18:46:42.000+00:00,2026-07-30T18:46:42.000+00:00,SOL,SOL,,SYMBOL:SOL,Quantum,GoonFi V2 → Riptide,Quantum || GoonFi V2 → Riptide,HISTORICAL_UNVALIDATED,False,1.0,1.000048,4.8000000000048004e-05,0.002,0.48000000000048004,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.23,99.39,100.0,83.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,1,0,0.0,-0.0017700000000000476,-17.700000000000475,20.0,0.0,0.0,-0.0017700000000000476,-0.0017700000000000476,100,0,0.0,-0.011197910000000007,-111.97910000000007,20.0,106,0,0.0,-0.010666264150943404,-106.66264150943402,20.0,1,0,0.0,-0.0017700000000000476,-17.700000000000475,20.0,0.0,0.0,-0.0017700000000000476,-0.0017700000000000476,20,0,0.0,-0.026693200000000007,-266.9320000000001,20.0,True,False,False,NEGATIVE,SKIP,-0.001951999999999952,-19.51999999999952
HISTORICAL:CYCLE-000002-20260730T184642000000:00000108,13B.1.0,13C.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,108,108,CYCLE-000002-20260730T184642000000,2,2026-07-30T18:46:42.000+00:00,2026-07-30T18:46:42.000+00:00,ONyc,ONYC,,SYMBOL:ONYC,Whirlpool,Whirlpool → AlphaQ → Flux,Whirlpool || Whirlpool → AlphaQ → Flux,HISTORICAL_UNVALIDATED,False,1.0,1.000048,4.8000000000048004e-05,0.002,0.48000000000048004,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.2,93.94,90.61,51.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,1,0,0.0,-0.0018739999999999295,-18.739999999999295,20.0,0.0,0.0,-0.0018739999999999295,-0.0018739999999999295,100,0,0.0,-0.011197910000000007,-111.97910000000007,20.0,107,0,0.0,-0.010584822429906549,-105.84822429906548,20.0,1,0,0.0,-0.0018739999999999295,-18.739999999999295,20.0,0.0,0.0,-0.0018739999999999295,-0.0018739999999999295,20,0,0.0,-0.025706550000000005,-257.06550000000004,20.0,True,False,False,NEGATIVE,SKIP,-0.001951999999999952,-19.51999999999952
HISTORICAL:CYCLE-000002-20260730T184642000000:00000109,13B.1.0,13C.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,109,109,CYCLE-000002-20260730T184642000000,2,2026-07-30T18:46:42.000+00:00,2026-07-30T18:46:42.000+00:00,USDT,USDT,,SYMBOL:USDT,Quantum → GoonFi V2,GoonFi V2 → BisonFi,Quantum → GoonFi V2 || GoonFi V2 → BisonFi,HISTORICAL_UNVALIDATED,False,1.0,1.00002,1.999999999990898e-05,0.002,0.1999999999990898,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.41,100.0,97.27,83.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,1,0,0.0,-0.0017510000000000563,-17.510000000000563,20.0,0.0,0.0,-0.0017510000000000563,-0.0017510000000000563,100,0,0.0,-0.011197910000000007,-111.97910000000007,20.0,108,0,0.0,-0.010504888888888895,-105.04888888888894,20.0,1,0,0.0,-0.0017510000000000563,-17.510000000000563,20.0,0.0,0.0,-0.0017510000000000563,-0.0017510000000000563,20,0,0.0,-0.024718750000000005,-247.18750000000006,20.0,True,False,False,NEGATIVE,SKIP,-0.001980000000000091,-19.80000000000091
HISTORICAL:CYCLE-000002-20260730T184642000000:00000110,13B.1.0,13C.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,110,110,CYCLE-000002-20260730T184642000000,2,2026-07-30T18:46:42.000+00:00,2026-07-30T18:46:42.000+00:00,JupUSD,JUPUSD,,SYMBOL:JUPUSD,HumidiFi → GoonFi V2 → Manifest,AlphaQ → Riptide,HumidiFi → GoonFi V2 → Manifest || AlphaQ → Riptide,HISTORICAL_UNVALIDATED,False,1.0,1.000016,1.6000000000016e-05,0.002,0.16000000000016001,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.17,95.15,79.39,63.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,1,0,0.0,-0.001997000000000025,-19.970000000000248,20.0,0.0,0.0,-0.001997000000000025,-0.001997000000000025,100,0,0.0,-0.011197910000000007,-111.97910000000007,20.0,109,0,0.0,-0.010426678899082576,-104.26678899082576,20.0,1,0,0.0,-0.001997000000000025,-19.970000000000248,20.0,0.0,0.0,-0.001997000000000025,-0.001997000000000025,20,0,0.0,-0.02372680000000001,-237.2680000000001,20.0,True,False,False,NEGATIVE,SKIP,-0.001983999999999984,-19.83999999999984
HISTORICAL:CYCLE-000002-20260730T184642000000:00000111,13B.1.0,13C.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,111,111,CYCLE-000002-20260730T184642000000,2,2026-07-30T18:46:42.000+00:00,2026-07-30T18:46:42.000+00:00,USDe,USDE,,SYMBOL:USDE,Riptide → ZeroFi,ZeroFi,Riptide → ZeroFi || ZeroFi,HISTORICAL_UNVALIDATED,False,1.0,1.000013,1.3000000000040757e-05,0.002,0.13000000000040757,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.61,93.64,76.06,60.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,1,0,0.0,-0.0018299999999999966,-18.299999999999965,20.0,0.0,0.0,-0.0018299999999999966,-0.0018299999999999966,100,0,0.0,-0.011197910000000007,-111.97910000000007,20.0,110,0,0.0,-0.01034992727272728,-103.4992727272728,20.0,1,0,0.0,-0.0018299999999999966,-18.299999999999965,20.0,0.0,0.0,-0.0018299999999999966,-0.0018299999999999966,20,0,0.0,-0.022701050000000007,-227.01050000000004,20.0,True,False,False,NEGATIVE,SKIP,-0.0019869999999999593,-19.869999999999592
HISTORICAL:CYCLE-000002-20260730T184642000000:00000112,13B.1.0,13C.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,112,112,CYCLE-000002-20260730T184642000000,2,2026-07-30T18:46:42.000+00:00,2026-07-30T18:46:42.000+00:00,USDS,USDS,,SYMBOL:USDS,Manifest,AlphaQ,Manifest || AlphaQ,HISTORICAL_UNVALIDATED,False,1.0,0.999995,-5.000000000032756e-06,0.002,-0.05000000000032756,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.77,88.79,84.55,46.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0,0.0,-0.011197910000000007,-111.97910000000007,20.0,111,0,0.0,-0.010274585585585591,-102.74585585585591,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,0.0,-0.021668350000000003,-216.6835,20.0,True,False,False,NEGATIVE,SKIP,-0.002005000000000033,-20.050000000000328
HISTORICAL:CYCLE-000002-20260730T184642000000:00000113,13B.1.0,13C.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,113,113,CYCLE-000002-20260730T184642000000,2,2026-07-30T18:46:42.000+00:00,2026-07-30T18:46:42.000+00:00,JupSOL,JUPSOL,,SYMBOL:JUPSOL,Riptide → GoonFi V2 → AlphaQ,Whirlpool → AlphaQ → Flux,Riptide → GoonFi V2 → AlphaQ || Whirlpool → AlphaQ → Flux,HISTORICAL_UNVALIDATED,False,1.0,0.999995,-5.000000000032756e-06,0.002,-0.05000000000032756,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.35,69.7,71.21,83.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0,0.0,-0.011197910000000007,-111.97910000000007,20.0,112,0,0.0,-0.010200750000000007,-102.00750000000006,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,0.0,-0.020634500000000007,-206.34500000000003,20.0,True,False,False,NEGATIVE,SKIP,-0.002005000000000033,-20.050000000000328
HISTORICAL:CYCLE-000002-20260730T184642000000:00000114,13B.1.0,13C.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,114,114,CYCLE-000002-20260730T184642000000,2,2026-07-30T18:46:42.000+00:00,2026-07-30T18:46:42.000+00:00,JitoSOL,JITOSOL,,SYMBOL:JITOSOL,AlphaQ → HumidiFi → Meteora,AlphaQ → GoonFi V2 → Riptide,AlphaQ → HumidiFi → Meteora || AlphaQ → GoonFi V2 → Riptide,HISTORICAL_UNVALIDATED,False,1.0,0.999994,-5.999999999950489e-06,0.002,-0.059999999999504894,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.45,96.67,93.64,83.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,1,0,0.0,-0.0017849999999999238,-17.849999999999238,20.0,0.0,0.0,-0.0017849999999999238,-0.0017849999999999238,100,0,0.0,-0.011197910000000007,-111.97910000000007,20.0,113,0,0.0,-0.01012822123893806,-101.28221238938059,20.0,1,0,0.0,-0.0017849999999999238,-17.849999999999238,20.0,0.0,0.0,-0.0017849999999999238,-0.0017849999999999238,20,0,0.0,-0.019596150000000007,-195.96150000000006,20.0,True,False,False,NEGATIVE,SKIP,-0.0020059999999999505,-20.059999999999505
HISTORICAL:CYCLE-000002-20260730T184642000000:00000115,13B.1.0,13C.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,115,115,CYCLE-000002-20260730T184642000000,2,2026-07-30T18:46:42.000+00:00,2026-07-30T18:46:42.000+00:00,EURC,EURC,,SYMBOL:EURC,Whirlpool,Whirlpool,Whirlpool || Whirlpool,HISTORICAL_UNVALIDATED,False,1.0,0.999994,-5.999999999950489e-06,0.002,-0.059999999999504894,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.64,82.73,87.27,83.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,1,0,0.0,-0.002164000000000053,-21.64000000000053,20.0,0.0,0.0,-0.002164000000000053,-0.002164000000000053,100,0,0.0,-0.011197910000000007,-111.97910000000007,20.0,114,0,0.0,-0.010056973684210532,-100.56973684210531,20.0,1,0,0.0,-0.002164000000000053,-21.64000000000053,20.0,0.0,0.0,-0.002164000000000053,-0.002164000000000053,20,0,0.0,-0.018532550000000002,-185.3255,20.0,True,False,False,NEGATIVE,SKIP,-0.0020059999999999505,-20.059999999999505
HISTORICAL:CYCLE-000002-20260730T184642000000:00000116,13B.1.0,13C.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,116,116,CYCLE-000002-20260730T184642000000,2,2026-07-30T18:46:42.000+00:00,2026-07-30T18:46:42.000+00:00,CASH,CASH,,SYMBOL:CASH,Manifest,AlphaQ,Manifest || AlphaQ,HISTORICAL_UNVALIDATED,False,1.0,0.999993,-6.999999999979245e-06,0.002,-0.06999999999979245,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.44,92.73,88.48,42.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0,0.0,-0.011197910000000007,-111.97910000000007,20.0,115,0,0.0,-0.00998696521739131,-99.8696521739131,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,0.0,-0.0174487,-174.487,20.0,True,False,False,NEGATIVE,SKIP,-0.0020069999999999793,-20.069999999999794
HISTORICAL:CYCLE-000002-20260730T184642000000:00000117,13B.1.0,13C.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,117,117,CYCLE-000002-20260730T184642000000,2,2026-07-30T18:46:42.000+00:00,2026-07-30T18:46:42.000+00:00,PYUSD,PYUSD,,SYMBOL:PYUSD,AlphaQ,AlphaQ,AlphaQ || AlphaQ,HISTORICAL_UNVALIDATED,False,1.0,0.999991,-9.000000000036756e-06,0.002,-0.09000000000036756,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.3,99.7,94.85,83.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,1,0,0.0,-0.0018460000000000126,-18.460000000000125,20.0,0.0,0.0,-0.0018460000000000126,-0.0018460000000000126,100,0,0.0,-0.011197910000000007,-111.97910000000007,20.0,116,0,0.0,-0.009918172413793109,-99.18172413793108,20.0,1,0,0.0,-0.0018460000000000126,-18.460000000000125,20.0,0.0,0.0,-0.0018460000000000126,-0.0018460000000000126,20,0,0.0,-0.016313349999999997,-163.13349999999997,20.0,True,False,False,NEGATIVE,SKIP,-0.002009000000000037,-20.09000000000037
HISTORICAL:CYCLE-000002-20260730T184642000000:00000118,13B.1.0,13C.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,118,118,CYCLE-000002-20260730T184642000000,2,2026-07-30T18:46:42.000+00:00,2026-07-30T18:46:42.000+00:00,syrupUSDC,SYRUPUSDC,,SYMBOL:SYRUPUSDC,AlphaQ,Manifest,AlphaQ || Manifest,HISTORICAL_UNVALIDATED,False,1.0,0.99999,-9.99999999995449e-06,0.002,-0.0999999999995449,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.76,95.76,82.12,38.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0,0.0,-0.011197910000000007,-111.97910000000007,20.0,117,0,0.0,-0.009850572649572656,-98.50572649572655,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,0.0,-0.015098599999999998,-150.986,20.0,True,False,False,NEGATIVE,SKIP,-0.0020099999999999545,-20.099999999999547
HISTORICAL:CYCLE-000002-20260730T184642000000:00000119,13B.1.0,13C.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,119,119,CYCLE-000002-20260730T184642000000,2,2026-07-30T18:46:42.000+00:00,2026-07-30T18:46:42.000+00:00,JLP,JLP,,SYMBOL:JLP,Meteora DLMM,GoonFi V2 → AlphaQ,Meteora DLMM || GoonFi V2 → AlphaQ,HISTORICAL_UNVALIDATED,False,1.0,0.999982,-1.799999999996249e-05,0.002,-0.1799999999996249,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.3,98.48,91.21,83.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,1,0,0.0,-0.0017670000000000723,-17.670000000000723,20.0,0.0,0.0,-0.0017670000000000723,-0.0017670000000000723,100,0,0.0,-0.011197910000000007,-111.97910000000007,20.0,118,0,0.0,-0.009784127118644072,-97.84127118644072,20.0,1,0,0.0,-0.0017670000000000723,-17.670000000000723,20.0,0.0,0.0,-0.0017670000000000723,-0.0017670000000000723,20,0,0.0,-0.013127649999999994,-131.27649999999994,20.0,True,False,False,NEGATIVE,SKIP,-0.0020179999999999625,-20.179999999999627
HISTORICAL:CYCLE-000002-20260730T184642000000:00000120,13B.1.0,13C.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,120,120,CYCLE-000002-20260730T184642000000,2,2026-07-30T18:46:42.000+00:00,2026-07-30T18:46:42.000+00:00,JUP,JUP,,SYMBOL:JUP,Whirlpool,Raydium CLMM → Meteora DLMM,Whirlpool || Raydium CLMM → Meteora DLMM,HISTORICAL_UNVALIDATED,False,1.0,0.999979,-2.1000000000048757e-05,0.002,-0.21000000000048757,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.41,79.39,85.45,83.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,1,0,0.0,-0.0017380000000000156,-17.380000000000155,20.0,0.0,0.0,-0.0017380000000000156,-0.0017380000000000156,100,0,0.0,-0.011197910000000007,-111.97910000000007,20.0,119,0,0.0,-0.009718865546218492,-97.18865546218493,20.0,1,0,0.0,-0.0017380000000000156,-17.380000000000155,20.0,0.0,0.0,-0.0017380000000000156,-0.0017380000000000156,20,0,0.0,-0.011146799999999995,-111.46799999999993,20.0,True,False,False,NEGATIVE,SKIP,-0.002021000000000049,-20.210000000000488
HISTORICAL:CYCLE-000002-20260730T184642000000:00000121,13B.1.0,13C.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,121,121,CYCLE-000002-20260730T184642000000,2,2026-07-30T18:46:42.000+00:00,2026-07-30T18:46:42.000+00:00,SPCX,SPCX,,SYMBOL:SPCX,PancakeSwap,GoonFi V2,PancakeSwap || GoonFi V2,HISTORICAL_UNVALIDATED,False,1.0,0.999977,-2.2999999999995246e-05,0.002,-0.22999999999995246,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.58,77.27,83.03,77.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0,0.0,-0.011197910000000007,-111.97910000000007,20.0,120,0,0.0,-0.009654716666666672,-96.54716666666671,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,0.0,-0.0019387499999999984,-19.387499999999985,20.0,True,False,False,NEGATIVE,SKIP,-0.0020229999999999953,-20.229999999999954
HISTORICAL:CYCLE-000002-20260730T184642000000:00000122,13B.1.0,13C.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,122,122,CYCLE-000002-20260730T184642000000,2,2026-07-30T18:46:42.000+00:00,2026-07-30T18:46:42.000+00:00,USX,USX,,SYMBOL:USX,Whirlpool,Whirlpool → ZeroFi,Whirlpool || Whirlpool → ZeroFi,HISTORICAL_UNVALIDATED,False,1.0,0.999975,-2.5000000000052758e-05,0.002,-0.2500000000005276,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.61,97.58,94.24,46.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,1,0,0.0,-0.0020980000000000425,-20.980000000000427,20.0,0.0,0.0,-0.0020980000000000425,-0.0020980000000000425,100,0,0.0,-0.011197910000000007,-111.97910000000007,20.0,121,0,0.0,-0.009591644628099178,-95.91644628099179,20.0,1,0,0.0,-0.0020980000000000425,-20.980000000000427,20.0,0.0,0.0,-0.0020980000000000425,-0.0020980000000000425,20,0,0.0,-0.0019570000000000013,-19.570000000000014,20.0,True,False,False,NEGATIVE,SKIP,-0.002025000000000053,-20.25000000000053
HISTORICAL:CYCLE-000002-20260730T184642000000:00000123,13B.1.0,13C.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,123,123,CYCLE-000002-20260730T184642000000,2,2026-07-30T18:46:42.000+00:00,2026-07-30T18:46:42.000+00:00,ETH,ETH,,SYMBOL:ETH,GoonFi V2,HumidiFi,GoonFi V2 || HumidiFi,HISTORICAL_UNVALIDATED,False,1.0,0.999964,-3.6000000000036e-05,0.002,-0.36000000000036003,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.61,91.21,95.15,83.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,1,0,0.0,-0.001996000000000107,-19.96000000000107,20.0,0.0,0.0,-0.001996000000000107,-0.001996000000000107,100,0,0.0,-0.011197910000000007,-111.97910000000007,20.0,122,0,0.0,-0.009529622950819678,-95.29622950819677,20.0,1,0,0.0,-0.001996000000000107,-19.96000000000107,20.0,0.0,0.0,-0.001996000000000107,-0.001996000000000107,20,0,0.0,-0.0019716000000000048,-19.71600000000005,20.0,True,False,False,NEGATIVE,SKIP,-0.002036000000000036,-20.360000000000362
